Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
Meat & Seafood,Packaged Meat & Seafood,Turkey,Shady Brook Farms,Shady Brook Farms Fresh 99% Lean Ground Turkey,,Shady Brook Farms Fresh 99% Lean Ground Turkey,7.49,0,Market Basket,1.3 lb,1.3 lb,4115.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Turkey,Market Basket,Shady Brooks Farms Turkey Drumstick,,Shady Brooks Farms Turkey Drumstick,2.49,0,Market Basket,1 lb,1 lb,16711.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Turkey,Plainville Farms,Plainville Farms 94% Lean Ground Turkey,,Plainville Farms 94% Lean Ground Turkey,5.39,0,Market Basket,16 oz,16 oz,4120.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Turkey,Shady Brook Farms,Shady Brook Farms 85% Lean Ground Turkey,,Shady Brook Farms 85% Lean Ground Turkey,4.99,0,Market Basket,20.8 oz,20.8 oz,4114.jpg,,22
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Sausage,Alfresco,"Alfresco all natural ROASTED GARLIC & HERB with oregano,thyme and basil CHICKEN SAUSAGE",,,4.99,0,Market Basket,13 oz,13 oz,X18.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Sausage,Alfresco,Alfresco all natural SWEET ITALIAN STYLE With red and green peppers  CHICKEN SAUSAGE,,,4.99,0,Market Basket,13 oz,13 oz,X19.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Sausage,Alfresco,Alfresco all natural BUFFELO STYLE tangy With medium heat  CHICKEN SAUSAGE,,,4.99,0,Market Basket,13 oz,13 oz,X20.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Sausage,Alfresco,Alfresco all natural SWEET APPLE With Vermont Maple Syrup CHICKEN SAUSAGE,,,4.99,0,Market Basket,13 oz,13 oz,X21.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Alfresco ,Alfresco Chicken Milditalian Style Chicken Sausage ,,,5.86,0,Market Basket,12 oz,12 oz,X4624.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Alfresco ,Alfresco Sweet And Smoky BBQ With Chili Papers Chicken Sausage ,,,6.24,0,Market Basket,11 oz,11 oz,X4629.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Alfresco ,Alfresco Sundried Tomato With Basil And Tomatoes Chicken Sausage ,,,6.24,0,Market Basket,11 oz,11 oz,X4633.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Bacon,Applegate,Applegate Natural Hickory Smoked No Sugar Uncured Bacon ,,,7.49,0,Market Basket,8 oz,8 oz,X4461.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Bacon,Applegate ,Applegate Hickory Smoked Uncured Turkey Bacon ,,,8.49,0,Market Basket,8 oz,8 oz,X4462.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Ham,Applegate ,Applegate Organic Uncured Black Forest Ham,,,7.11,0,Market Basket,6 oz,6 oz,X4476.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs,Applegate ,Applegate Organics Organic Uncured Turkey Hot Dog ,,,6.86,0,Market Basket,10 oz,10 oz,X4483.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs & Franks,Ball Park,Ball Park Franks ,,,3.74,0,Market Basket,15 oz,15 oz,X4568.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs & Franks,Ball Park,Ball Park Angus Uncured Angus Beef Franks ,,,6.24,0,Market Basket,14 oz,14 oz,X4571.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs & Franks,Bar S,Bar S Jumbo Jumbos,,,8.74,0,Market Basket,5 lb,5 lb,X4573.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs & Franks,Bar S,Bar S Jumbo Franks ,,,1.36,0,Market Basket,16 oz,16 oz,X4590.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs & Franks,Bar S ,Bar S Jumbo Jumbos ,,,8.74,0,Market Basket,5 lb,5 lb,X4601.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Chicken,Bell & Evans,Bell & Evans Air Chilled Gourmet Chicken Burgers with Apple and Gouda Cheese,738985222925,,8.74,0,Market Basket,12 oz,12 oz,X36.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Chicken,Bell & Evans,Bell & Evans Air Chilled Chicken Burgers with Chicken Bacon and Sharp Cheddar,738985222918,,8.74,0,Market Basket,12 oz,12 oz,X38.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Chicken,Bell & Evans,Bell & Evans Air Chilled Organic Breaded Chicken Breast Nuggets,738985222352,,11.24,0,Market Basket,12 oz,12 oz,X40.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Beyond Meat,Beyond Meat Beyond Sausage Plant-Based Links Sweet Italian ,,,8.74,0,Market Basket,14 oz,14 oz,X4715.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Bacon,Black Lable ,Black Labale Natural Hardwood Smoke Microwave Ready Original Bacon ,,,11.24,0,Market Basket,12 oz,12 oz,X4468.jpg,,1
Meat & Seafood,Packaged Meat & Seafood,Pepperoni,Bridgford ,Bridgford Turkey Pepperoni Gluten Free,047500011136,,4.38,0,Market Basket,4 oz,4 oz,X1310.jpg,,4
Meat & Seafood,Packaged Meat & Seafood,Pepperoni,Bridgford ,Bridgford Beef Summer Sausage Gluten Free,04752630,,4.99,0,Market Basket,6 oz,6 oz,X1313.jpg,,4
Meat & Seafood,Packaged Meat & Seafood ,Turkey,Buddig,"Buddig Smoked Chopped ,Pressed Turkey ",,,0.80,0,Market Basket,2 oz,2 oz,X4508.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Bacon,Butterball,Butterball Fully Cooked Turkey Bacon ,,,4.99,0,Market Basket,3 oz,3 oz,X4692.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Stuffing,Butterball,Butterball Premium Stuffing Traditional Savory Herb ,,,8.74,0,Market Basket,28 oz,28 oz,X4743.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Turkey,Butterball,Butterball Turkey Breast Extra Thin Sliced ,,,4.36,0,Market Basket,9 oz,9 oz,X4528.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Meatballs,Carando ,Carando Italian Style Meatballs ,,,4.99,0,Market Basket,6 oz,6 oz,X4705.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Salami,Carando ,Carando Classic Italian Dry Salami ,,,3.11,0,Market Basket,3.16 oz,3.16 oz,X4553.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Salami,Carando ,Carando Clasic Italian Genoa Salami ,,,3.11,0,Market Basket,3.16 oz,3.16 oz,X4554.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Hot Dogs,Coleman,Colman Natural Beef Uncured Hot Dogs ,,,7.49,0,Market Basket,12 oz,12 oz,X4482.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Sausage,DAVIO'S,DAVIO'S NORTHERN ITALIAN STEAKHOUSE CHICKEN SAUSAGE Hot ltalian Style,,,5.61,0,Market Basket,14 oz,14 oz,X220.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Gardein,Gardein Homestyle Beefless Tips ,,,5.61,0,Market Basket,90 oz,90 oz,X4761.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Gardein,Gardein Classic Meatless Meatballs ,,,5.61,0,Market Basket,12.7 oz,12.7 oz,X4764.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Ham,Healthy Ones ,Healthy Ones Deli Thin Sliced Black Forest Ham ,,,3.74,0,Market Basket,7 oz,7 oz,X4521.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Turkey,Healthy Ones ,Healthy Ones Deli Thin Sliced Turkey Breast ,,,3.74,0,Market Basket,7 oz,7 oz,X4523.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Ham,Hillshire Farm ,Hillshire Farm Ultra Thin Honey Ham ,,,4.99,0,Market Basket,9 oz,9 oz,X4533.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Ham,Hillshire Farm ,Hillishire Farm Ultra Thin Smoked Ham ,,,7.86,0,Market Basket,16 oz,16 oz,X4540.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Pastrami,Hillshire Farm ,Hillshire Farm Ultra Thin Pastrami ,,,4.99,0,Market Basket,7 oz,7 oz,X4537.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Bacon,Hormel ,Hormel Black Lable Original Bacon,,,6.23,0,Market Basket,16 oz,16 oz,X4452.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Bacon,Hormel ,Hormel Natural Choise Original Uncured Bacon,,,6.24,0,Market Basket,12 oz,12 oz,X4472.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Ham,Hormel ,Hormel Natural Choice Applewood Smoked Ham ,,,4.99,0,Market Basket,6 oz,6 oz,X4507.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Turkey,Jenni-O,Jenni-O Home Style Turkey Meatballs,,,6.86,0,Market Basket,24 oz,24 oz,X4699.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Turkey,Jenni-O,Jenni-O Italian Style Turkey Meatballs,,,6.86,0,Market Basket,24 oz,24 oz,X4700.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Ham,Jimmy Dean ,Jimmy Dean Croissant Ham & Cheese Sandwiches ,,,6.24,0,Market Basket,13.6 OZ,13.6 OZ,X4741.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Jimmy Dean ,"Jimmy Dean Biscuit Sausage, Egg & Cheese Sandwiches ",,,6.24,0,Market Basket,18 oz,18 oz,X4740.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Jimmy Dean , Jimmy Dean Heat'n Serve Turkey Sausage Links ,,,6.86,0,Market Basket,23.4 oz,23.4 oz,X4754.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Meatballs,Johnsonville,Johnsonville Italian Style Meatball ,,,8.74,0,Market Basket,24 oz,24 oz,X4698.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Sausage,Johnsonville,Johnsonville BRATS ORIGINAL Bratwurst HOT,,,5.86,0,Market Basket,19 oz,19 oz,X386.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Johnsonville,Johnsonville Original Recipe Breakfast Sausage ,,,3.74,0,Market Basket,12 oz,12 oz,X4742.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Liverwurst,Jones Dairy Farm,Jones Dairy Farm Sliced Barunschweiger Liverwurst ,,,3.36,0,Market Basket,8 oz,8 oz,X4513.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Jones Dairy Farm,Jones Dairy Farm Pork Sausage Fully Cooked ,,,2.86,0,Market Basket,7 oz,7 oz,X4746.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Morning Stars Farms ,Morning Stars Farms Garden Veggie ,,,4.61,0,Market Basket,9.5 oz,9.5 oz,X4771.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Morning Stars Farms ,Morning Stars Farms Veggie Grillers Prime ,,,4.61,0,Market Basket,10 oz,10 oz,X4774.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Morning Stars Farms ,Morning Stars Farms Veggie Chik'n Strips ,,,4.61,0,Market Basket,10 oz,10 oz,X4776.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Morning Stars Farms ,Morning Stars Farms Veggie Buffalo Wings ,,,4.61,0,Market Basket,10.5 oz,10.5 oz,X4777.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Old Neighborhood,Old Neighborhood Hot Italian Sausage ,,,4.74,0,Market Basket,12 oz,12 oz,X4651.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs & Franks,Old Neighborhood ,Old Neighborhood Beef Franks ,,,5.74,0,Market Basket,12 oz,12 oz,X4560.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Hot Dogs & Franks,Old Neighborhood ,Old Neighborhood Hot Dogs,,,8.74,0,Market Basket,32 oz,32 oz,X4563.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Old Neighborhood ,Old Neighborhood Loconico,,,4.74,0,Market Basket,12 oz,12 oz,X4656.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Bacon,Oscar Mayer,Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon,,,8.74,0,Market Basket,16 oz,16 oz,X4450.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Bologna,Oscar Mayer,Oscar Mayer Beef Bologna ,,,4.86,0,Market Basket,8 oz,8 oz,X4496.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Ham,Oscar Mayer,Oscar Maer Honey Ham,,,6.24,0,Market Basket,16 oz,16 oz,X4498.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Chicken,Oscar Mayer ,Oscar Mayer Chicken Cashews Monterey Jack,,,1.86,0,Market Basket,2 oz,2 oz,X4557.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Turkey,Oscar Mayer ,Oscar Mayer Turkey Peanuts Cheddar ,,,1.86,0,Market Basket,2 oz,2 oz,X4555.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Plant Made ,Plant Made Salmon-Less Burgers ,,,6.86,0,Market Basket,6 oz,6 oz,X4726.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Burger,Plant Made ,Plant Made Jackfruit Enchilada,,,4.36,0,Market Basket,11 oz,11 oz,X4729.jpg,,1
Meat & Seafood,"Hot Dogs, Bacon & Sausage",Sausage,Smithfield,Smithfield PRIMIUM PORK BREAKFAST SAUSAGE HOMETOWN Original,,,4.61,0,Market Basket,12 oz,12 oz,X781.jpg,,1
Meat & Seafood,Packaged Meat & Seafood ,Sausage,Smithfield,Smithfield Fully Cooked Pork Sausage ,,,6.24,0,Market Basket,20 oz,20 oz,X4753.jpg,,1
