"Product Id","Category","Sub Category","Type","Brand","Product Name","UPC Code","Product Description","Price","Tax","Store","Size","UOM","Image","Spice Level","Aisle No."
"10171","Frozen Food","Ice Cream & Ice","Ice Cream & Ice","Market Basket","Market Basket Sparkling Ice","","Market Basket Sparkling Ice","1.29","0.0","Market Basket","5 lb","5 lb","Market Basket.jpg","","21"
"3489","Fresh Produce","Fresh Organic Fruits","Mango","Market Basket","Organic Mango","","Organic Mango","2.19","0.0","Market Basket","1 count","1 count","f82.jpg","","20"
"9844","Frozen Food","Frozen Produce","Frozen Produce","Market Basket","Market Basket Chopped Spinach","","Market Basket Chopped Spinach","1.09","0.0","Market Basket","10 oz","10 oz","Market Basket.jpg","","19"
"4852","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","Kettle","Kettle Brand Jalapeno Jack Potato Chips","","Kettle Brand Jalapeno Jack Potato Chips","4.69","0.0","Market Basket","8.5 oz","8.5 oz","14874.jpg","","0"
"32890","Breakfast & Dairy","Granola & Oats","Granola","Market Basket","Market Basket Maple Almond Butter Granola ","049705117859","Market Basket Maple Almond Butter Granola ","3.75","0.0","Market Basket","12 oz","12 oz","X3771.jpg","","5"
"15120","Personal Care","Personal Needs","Facial Care","Oxy","Oxy Acne Medication Cleansing Face Pads Daily Defense","","Oxy Acne Medication Cleansing Face Pads Daily Defense","7.69","1.0","Market Basket","90 count","90 count","17687.jpg","","13"
"35149","Condiments & Dressings","Marinades, Ketchup & Sauces","Mustard Sauce","Woeber's","Woebers Reserve Honey Mastard  ","074680003729","Woebers Reserve Honey Mastard  ","4.36","0.0","Market Basket","3.53 oz","3.53 oz","X2171.jpg","","2"
"14993","Personal Care","First Aid & Healthcare","Muscles, Joints & Pain Relief","Market Basket","Market Basket 81 mg Adult Low Strength Aspirin Coated Tablets","","Market Basket 81 mg Adult Low Strength Aspirin Coated Tablets","4.24","1.0","Market Basket","300 count","300 count","Market Basket.jpg","","13"
"30694","Chips, Cookies & Snacks","Candy & Chocolates","Candy & Chocolate","Bubble gum","America's Original Dubble Bubble Bubble gum ","","America's Original Dubble Bubble Bubble gum ","3.13","0.0","Market Basket","12 oz","12 oz","X86.jpg","","3"
"31786","Breakfast & Dairy","Dairy & Eggs","Eggnog","Hood","Hood LIMITED EDITION PUMPKIN EGGNOG ULTRA - PASTEURIZED made with Real Pumpkin","","Hood LIMITED EDITION PUMPKIN EGGNOG ULTRA - PASTEURIZED made with Real Pumpkin","3.74","0.0","Market Basket","32 fl oz","32 fl oz","X353.jpg","","1"
"6383","Beverages & Juices","Water","Sparkling Water","Polar","Polar Kiwi Pink Grapefruit Sparkling Water","","Polar Kiwi Pink Grapefruit Sparkling Water","1.24","0.0","Market Basket","1 L","1 L","No Image.jpg","","11"
"33311","Cooking Needs","Rice & Grains","Instant Rice","Minute Rice","Minute Organic White & Red Quinoa","017400222611","Minute Organic White & Red Quinoa","2.5","0.0","Market Basket","8.8 oz","8.8 oz","X1006.jpg","","4"
"34718","Condiments & Dressings","Marinades, Ketchup & Sauces","Sauce","Sun Luck","Sun Luck Seasoned Wok Oil All Natural ","048002005852","Sun Luck Seasoned Wok Oil All Natural ","4.99","0.0","Market Basket","10 fl oz","10 fl oz","X5348.jpg","","3"
"32326","Cooking Needs","Rice & Grains","Grains, Rice & Dried Goods","Kitchen & Love","Kitchen & Love Quinoa Quick Cup with Basil pesto Fully Cooked","7.28119E+11","Kitchen & Love Quinoa Quick Cup with Basil pesto Fully Cooked","4.99","0.0","Market Basket","7.9 oz","7.9 oz","X1059.jpg","","4"
"33840","Cooking Needs","Baking & Cooking","Pizza Sauce","Pastene","Pastene California Pizza Sauce ","066086080190","Pastene California Pizza Sauce ","1.88","0.0","Market Basket","15 oz","15 oz","X1323.jpg","","4"
"5858","Richardson's Farm Ice Cream","Ice Cream Toppings","Ice Cream Toppings","Market Basket","Market Basket Strawberry Syrup","","Market Basket Strawberry Syrup","1.89","0.0","Market Basket","22 oz","22 oz","Market Basket.jpg","","20"
"6510","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","True North","True North Almond Pecan Crunch","","True North Almond Pecan Crunch","3.74","0.0","Market Basket","5 oz","5 oz","No Image.jpg","","6"
"32262","Condiments & Dressings","Salad Dressings & Toppings","Salad Dressing & Toppings","Ken's Steak House","Ken's Seak House Peppercorn Ranch Dressing ","041335001348","Ken's Seak House Peppercorn Ranch Dressing ","3.49","0.0","Market Basket","16 fl oz","16 fl oz","X430.jpg","","2"
"5353","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Austin","Austin Sandwich Crackers Cheddar Cheese on Cheese Crackers","","Austin Sandwich Crackers Cheddar Cheese on Cheese Crackers","7.02","0.0","Market Basket","37.2 oz","37.2 oz","No Image.jpg","","6"
"4314","Meat & Seafood","Meat & Seafood Counter","Pork","Market Basket","Market Basket Center Cut Thick Pork Chops","","Market Basket Center Cut Thick Pork Chops","5.76","0.0","Market Basket","Approx: 1.65 lb at $3.49/lb","Approx: 1.65 lb at $3.49/lb","Market Basket.jpg","","22"
"8988","Condiments & Dressings","Preserved Dips & Spreads","Spreads","Jif","Jif Natural Honey Peanut Butter Creamy","","Jif Natural Honey Peanut Butter Creamy","3.09","0.0","Market Basket","16 oz","16 oz","1655.jpg","","3"
"15010","Personal Care","Personal Needs","Deodorants","Arrid","Arrid Antiperspirant Deodorant Extra Extra Dry Regular Solid","","Arrid Antiperspirant Deodorant Extra Extra Dry Regular Solid","4.82","1.0","Market Basket","2.6 fl oz","2.6 fl oz","17704.jpg","","13"
"7945","Cooking Needs","Canned Food","Soup, Broth & Bouillon","Campbell's","Campbell's Condensed Campbell's Condensed Cheddar Cheese Soup","","Campbell's Condensed Campbell's Condensed Cheddar Cheese Soup","2.19","0.0","Market Basket","10.5 oz","10.5 oz","5318.jpg","","2"
"4088","Meat & Seafood","Meat & Seafood Counter","Beef","Market Basket","Market Basket Beef Rib Eye Select Delmonico Steak","","Market Basket Beef Rib Eye Select Delmonico Steak","12.95","0.0","Market Basket","Approx: 0.97 lb at $13.4/lb","Approx: 0.97 lb at $13.4/lb","Market Basket.jpg","","22"
"313","Kitchen & Cleaning","Food Storage & Kitchen Supplies","Plastic/Cling Wrap","Market Basket","Market Basket Clear Plastic Wrap","","Market Basket Clear Plastic Wrap","1.89","1.0","Market Basket","200 sq ft","200 sq ft","Market Basket.jpg","","12"
"5029","Chips, Cookies & Snacks","Cookies & Crackers","Cookies & Cakes","Annas","Annas Swedish Thins Ginger","","Annas Swedish Thins Ginger","2.34","0.0","Market Basket","5.25 oz","5.25 oz","15022.jpg","","6"
"7997","Cooking Needs","Canned Food","Soup, Broth & Bouillon","Emeril's","Emeril's Organic Beef Stock","","Emeril's Organic Beef Stock","3.09","0.0","Market Basket","32 oz","32 oz","17239.jpg","","2"
"34684","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Tea","Straight Up Tea","Straight Up Tea Sweet","076183002490","Straight Up Tea Sweet","7.49","0.0","Market Basket","6 x 18.5 fl oz","6 x 18.5 fl oz","X2966.jpg","","10"
"35191","Breakfast & Dairy","Dairy & Eggs","Yogurt","YoCrunch","Yo Crunch Oreo Cookie Pieces","","Yo Crunch Oreo Cookie Pieces","0.94","0.0","Market Basket","6 oz","6 oz","X929.jpg","","1"
"30091","Pasta & Sauces","Gluten Free Pasta","Raw Pasta","Ancient Harvest","Ancient Harvest Protien Organic Pasta Spaghetti Gluten Free","089125250002","Ancient Harvest Protien Organic Pasta Spaghetti Gluten Free","3.74","0.0","Market Basket","8 oz","8 oz","X1567.jpg","","4"
"31268","Breakfast & Dairy","Dairy & Eggs","Yogurt","Fage ","Fage Total 0% Milkfat With Raspberry","","Fage Total 0% Milkfat With Raspberry","1.25","0.0","Market Basket","5.3 oz","5.3 oz","X251.jpg","","1"
"30978","Breakfast & Dairy","Granola & Oats","Granola","Clif","Clif Cinnamon Almond Crunch  Granola","722252922038","Clif Cinnamon Almond Crunch  Granola","5.61","0.0","Market Basket","10 oz","10 oz","X3759.jpg","","5"
"13904","Breakfast & Dairy","Dairy & Eggs","Soy & Lactose-Free","Silk","Silk Dark Chocolate Almondmilk","","Silk Dark Chocolate Almondmilk","3.69","0.0","Market Basket","64 fl oz","64 fl oz","714.jpg","","1"
"5837","Breakfast & Dairy","Bars & Pastries","Protien Bars","thinkThin","Think Thin Salted Caramel Chocolate Dipped Bars","","Think Thin Salted Caramel Chocolate Dipped Bars","1.56","0.0","Market Basket","1.41 oz","1.41 oz","15218.jpg","","3"
"10313","Pasta & Sauces","Raw Pasta","Raw Pasta","Light 'n Fluffy","Light 'N Fluffy Medium Egg Noodles","","Light 'N Fluffy Medium Egg Noodles","3.29","0.0","Market Basket","12 oz","12 oz","17346.jpg","","4"
"7447","Cooking Needs","Canned Food","Canned & Jarred Vegetables","Goya","Goya Peas Green Pigeon","","Goya Peas Green Pigeon","1.49","0.0","Market Basket","15 oz","15 oz","5042.jpg","","9"
"7932","Cooking Needs","Canned Food","Soup, Broth & Bouillon","Campbell's","Campbell's Chunky Sirloin Burger with Country Vegetables Soup Microwavable Bowl","","Campbell's Chunky Sirloin Burger with Country Vegetables Soup Microwavable Bowl","3.09","0.0","Market Basket","15.25 oz","15.25 oz","5351.jpg","","2"
"520","Laundry & Paper Goods","Laundry","Laundry Detergent","Arm & Hammer","Arm & Hammer Plus the Power of OxiClean Stain Fighters Sparkling Waters Laundry Detergent","","Arm & Hammer Plus the Power of OxiClean Stain Fighters Sparkling Waters Laundry Detergent","4.99","1.0","Market Basket","43.75 fl oz","43.75 fl oz","No Image.jpg","","15"
"4185","Meat & Seafood","Packaged Meat & Seafood","Chicken","Market Basket","Market Basket Fresh Roaster Whole Chicken","","Market Basket Fresh Roaster Whole Chicken","5.56","0.0","Market Basket","Approx: 4.00 lb at $1.39/lb","Approx: 4.00 lb at $1.39/lb","Market Basket.jpg","","22"
"15079","Personal Care","Personal Needs","Eye & Ear Care","Re Nu","Re Nu Rewetting Drops","","Re Nu Rewetting Drops","9.19","1.0","Market Basket","0.5 oz","0.5 oz","17799.jpg","","13"
"9331","Frozen Food","Frozen Dessert","Frozen Dessert","Bridgford","Bridgford Bread, Cinnamon, Monkey, Pull Apart","","Bridgford Bread, Cinnamon, Monkey, Pull Apart","4.29","0.0","Market Basket","16 oz","16 oz","16067.jpg","","19"
"14753","Personal Care","Body Wash, Soap & Hair Care","Hair Care","It's a 10","It's a 10 Miracle Leave-In Plus Keratin","","It's a 10 Miracle Leave-In Plus Keratin","24.25","1.0","Market Basket","4 fl oz","4 fl oz","17814.jpg","","13"
"15358","Personal Care","Vitamins & Proteins","Vitamins & Supplements","Sundown Naturals","Sundown Naturals Saw Palmetto Herbal Supplememt","","Sundown Naturals Saw Palmetto Herbal Supplememt","9.19","1.0","Market Basket","100 count","100 count","No Image.jpg","","13"
"10139","Frozen Food","Ice Cream & Ice","Ice Cream & Ice","Luigi's","Luigi's Lemon Strawberry Real Italian Ice","","Luigi's Lemon Strawberry Real Italian Ice","2.49","0.0","Market Basket","6 fl oz","6 fl oz","16082.jpg","","21"
"7452","Cooking Needs","Canned Food","Canned & Jarred Vegetables","Goya","Goya Sauce Tomato","","Goya Sauce Tomato","0.69","0.0","Market Basket","8 oz","8 oz","5048.jpg","","9"
"14780","Personal Care","Body Wash, Soap & Hair Care","Hair Care","Revlon","Revlon Permanent Hair Color, Medium Golden Chestnut Brown 46","","Revlon Permanent Hair Color, Medium Golden Chestnut Brown 46","5.62","1.0","Market Basket","1 count","1 count","17836.jpg","","13"
"9482","Frozen Food","Frozen Dinners & Entrees","Frozen Meal","InnovAsian","InnovAsian Cuisine Chicken Fried Rice","","InnovAsian Cuisine Chicken Fried Rice","6.09","0.0","Market Basket","18 oz","18 oz","15975.jpg","","18"
"14556","Breakfast & Dairy","Tea & Coffee","Tea","Celestial Seasonings","Celestial Seasonings Tea Bags Jammin' Lemon Ginger","","Celestial Seasonings Tea Bags Jammin' Lemon Ginger","3.09","0.0","Market Basket","20 count","20 count","3472.jpg","","8"
"30331","Pasta & Sauces","Raw Pasta","Raw Pasta","Barilla","Barilla Pasta Linguini Fini","076808280180","Barilla Pasta Linguini Fini","1.74","0.0","Market Basket","1 lb","1 lb","X1635.jpg","","4"
"6615","Beverages & Juices","Juices & Refrigerated Drinks","Refrigerated Drinks","Naked","Naked Boosted Blue Machine Juice Smoothie","","Naked Boosted Blue Machine Juice Smoothie","3.69","0.0","Market Basket","15.2 fl oz","15.2 fl oz","3847.jpg","","20"
"5157","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Blue Diamond","Blue Diamond Nut Thins Nut & Rice Cracker Snacks Almond","","Blue Diamond Nut Thins Nut & Rice Cracker Snacks Almond","4.69","0.0","Market Basket","4.25 oz","4.25 oz","1238.jpg","","6"
"14527","Breakfast & Dairy","Tea & Coffee","Tea","Bigelow ","Bigelow Earl Grey Green Tea","","Bigelow Earl Grey Green Tea","3.09","0.0","Market Basket","1.05 oz","1.05 oz","3407.jpg","","8"
"31258","Frozen Food","Frozen Breakfast","Frozen Burrito","Evol","Evol Bean, Rice and Cheddar Burrito","891627002559","Evol Bean, Rice and Cheddar Burrito","2.11","0.0","Market Basket","6 oz","6 oz","X4815.jpg","","19"
"6831","Cooking Needs","Baking & Cooking","Baking Ingredients","Eagle Brand","Eagle Brand Borden Condensed Milk, Sweetened, Can","","Eagle Brand Borden Condensed Milk, Sweetened, Can","3.09","0.0","Market Basket","14 oz","14 oz","15696.jpg","","8"
"31243","Chips, Cookies & Snacks","Candy & Chocolates","Candy & Chocolate","Endangered Species","Endangered Species Chocolate Cranberries Almonds + Dark Chocolate 72% Cocoa","","Endangered Species Chocolate Cranberries Almonds + Dark Chocolate 72% Cocoa","3.74","0.0","Market Basket","3 oz","3 oz","X242.jpg","","3"
"34692","Condiments & Dressings","Marinades, Ketchup & Sauces","Marinades & Meat Preparation","Stubb's","Stubb's Pork Marinade Chili,Lime & GinGer ","734756002031","Stubb's Pork Marinade Chili,Lime & GinGer ","3.75","0.0","Market Basket","12 oz","12 oz","X2027.jpg","","2"
"4159","Meat & Seafood","Meat & Seafood Counter","Italian Sausage","Market Basket","Market Basket Sweet Italian Sausage","","Market Basket Sweet Italian Sausage","4.39","0.0","Market Basket","1 lb","1 lb","Market Basket.jpg","","22"
"32225","Condiments & Dressings","Salad Dressings & Toppings","Salad Dressing & Toppings","Ken's Steak House","Ken's Steak House Great For Dipping Thousand Island Dressing ,Topping & Spread ","041335001737","Ken's Steak House Great For Dipping Thousand Island Dressing ,Topping & Spread ","4.36","0.0","Market Basket","24 fl oz","24 fl oz","X393.jpg","","2"
"7371","Cooking Needs","Spices & Seasonings","Spices & Seasonings","Old El Paso","Old El Paso Hot and Spicy Taco Seasoning Mix","","Old El Paso Hot and Spicy Taco Seasoning Mix","0.99","0.0","Market Basket","1 oz","1 oz","15640.jpg","","7"
"30441","Cooking Needs","Rice & Grains","Rice","Blue Ribbon","Blue Ribbon Extra Long Grain Enriched Rice Gluten Free ","071771015104","Blue Ribbon Extra Long Grain Enriched Rice Gluten Free ","7.49","0.0","Market Basket","10 lb","10 lb","X1046.jpg","","4"
"30275","Meat & Seafood","Packaged Meat & Seafood","Sausage","Banquet","Banquet Brow'N Serve Lite Original 10 Fully Cooked Sausage Links","","Banquet Brow'N Serve Lite Original 10 Fully Cooked Sausage Links","1.88","0.0","Market Basket","6.4 oz","6.4 oz","X4751.jpg","","1"
"31425","Beverages & Juices","Energy & Sports Drinks","Energy & Sports Drinks","Gatorade","Gatorade Thirst Quencher Orange 8 pack","052000208078","Gatorade Thirst Quencher Orange 8 pack","7.49","0.0","Market Basket","8 x 20 fl oz","8 x 20 fl oz","X2672.jpg","","10"
"6703","Chips, Cookies & Snacks","Cookies & Crackers","Donuts","Entenmann's","Entenmann's Powdered Donuts Pop'ettes","","Entenmann's Powdered Donuts Pop'ettes","3.69","0.0","Market Basket","14 oz","14 oz","6220.jpg","","14"
"31623","Breakfast & Dairy","Dairy & Eggs","Yogurt","Green Valley ","Green Valley Lactose Free Creamery Organic Strawberry LowFat Yogurt ","","Green Valley Lactose Free Creamery Organic Strawberry LowFat Yogurt ","2.11","0.0","Market Basket","6 oz","6 oz","X311.jpg","","1"
"5764","Breakfast & Dairy","Bars & Pastries","Protien Bars","Luna","Luna White Chocolate Macadamia Whole Nutrition Bar","","Luna White Chocolate Macadamia Whole Nutrition Bar","1.25","0.0","Market Basket","1.69 oz","1.69 oz","1296.jpg","","3"
"15206","Personal Care","Personal Needs","Oral Hygiene","Gum","GUM Crayola Pip-Squeaks Ultrasoft Toothbrush","","GUM Crayola Pip-Squeaks Ultrasoft Toothbrush","2.86","1.0","Market Basket","2 count","2 count","6448.jpg","","13"
"51","Kitchen & Cleaning","Air Fresheners & Candles","Air Freshener","Renuzit","Renuzit Gel Air Freshener Forever Raspberry","","Renuzit Gel Air Freshener Forever Raspberry","1.29","1.0","Market Basket","7 oz","7 oz","4244.jpg","","15"
"4406","Meat & Seafood","Hot Dogs, Bacon & Sausage","Bacon","Smithfield","Smithfield Bacon","","Smithfield Bacon","3.69","0.0","Market Basket","12 oz","12 oz","4187.jpg","","1"
"15151","Personal Care","Personal Needs","Oral Hygiene","Arm & Hammer","Arm & Hammer Extreme Whitening Clean Mint Toothpaste","","Arm & Hammer Extreme Whitening Clean Mint Toothpaste","5.62","1.0","Market Basket","6 oz","6 oz","6436.jpg","","13"
"13669","Breakfast & Dairy","Dairy & Eggs","Packaged Cheese","Chevrine","Chevrine Fresh Goat Cheese Garlic & Herbs","","Chevrine Fresh Goat Cheese Garlic & Herbs","3.09","0.0","Market Basket","4 oz","4 oz","Market Basket.jpg","","1"
"30265","Frozen Food","Frozen Dinners & Entrees","Frozen Meal","Banquet","Banquet Mega Bowls, Chicken Jalapeno Pepper Mac 'N Cheese","031000809485","Banquet Mega Bowls, Chicken Jalapeno Pepper Mac 'N Cheese","3.13","0.0","Market Basket","14 oz","14 oz","X4029.jpg","","18"
"34227","Breakfast & Dairy","Bars & Pastries","Oatmeal Squares","Quaker","Quaker Baked Squares Apple Cinnamon","030000560808","Quaker Baked Squares Apple Cinnamon","3.75","0.0","Market Basket","5 x 2.11 oz","5 x 2.11 oz","X3854.jpg","","5"
"6053","Beverages & Juices","Ice Pops","Ice Pops","Juicy Juice","Juicy Juice Freezer Pops","","Juicy Juice Freezer Pops","1.24","0.0","Market Basket","10 x 1 oz","10 x 1 oz","No Image.jpg","","17"
"6980","Cooking Needs","Baking & Cooking","Doughs, Gelatins & Bake Mixes","Jell-O","Jell o Raspberry Instant Gelatin Mix","","Jell o Raspberry Instant Gelatin Mix","1.09","0.0","Market Basket","3 oz","3 oz","2060.jpg","","8"
"35284","Richardson's Farm Ice Cream","Ice Cream","Coconut","Richarson's Farm","Richarson's Farm Coconut Ice Cream 16% Butterfat","","Made with real coconut","32.99","0.0","Richardson's Farm","3 Gal. Tub","3 Gal. Tub","RichardsonsFarm.jpg","",""
"7256","Cooking Needs","Spices & Seasonings","Spices & Seasonings","McCormick","McCormick Black Peppercorn Grinder","","McCormick Black Peppercorn Grinder","2.49","0.0","Market Basket","1.24 oz","1.24 oz","2151.jpg","","9"
"13406","Breakfast & Dairy","Dairy & Eggs","Eggs","Eggland's Best","Eggland's Best Large Brown Eggs","","Eggland's Best Large Brown Eggs","3.59","0.0","Market Basket","12 count","12 count","594.jpg","","1"
"517","Laundry & Paper Goods","Laundry","Laundry Detergent","Dynamo","Dynamo Purple Wildflowers 60 Loads Laundry Detergent","","Dynamo Purple Wildflowers 60 Loads Laundry Detergent","4.36","1.0","Market Basket","60 fl oz","60 fl oz","No Image.jpg","","15"
"35211","Breakfast & Dairy","Dairy & Eggs","Yogurt","Yoplait","Yoplait Original Made With Real Fruit mountain blueberry ","","Yoplait Original Made With Real Fruit mountain blueberry ","0.81","0.0","Market Basket","6 oz","6 oz","X945.jpg","","1"
"13419","Breakfast & Dairy","Dairy & Eggs","Eggs","Market Basket","Egg Lands Best Eggs, Grade A, Large","","Egg Lands Best Eggs, Grade A, Large","2.69","0.0","Market Basket","6 count","6 count","14759.jpg","","1"
"33375","Condiments & Dressings","Pickled Goods & Olives","Pickled Goods & Olives","Mrs Fanning's","Mrs Fanning's The Orginal Bread'n Butter Pickles ","031500071108","Mrs Fanning's The Orginal Bread'n Butter Pickles ","2.11","0.0","Market Basket","12 fl oz","12 fl oz","X2356.jpg","","2"
"33609","Condiments & Dressings","Salad Dressings & Toppings","Salad Dressing & Toppings","Newmen's Own","Newmen's Own Honey Mustard Dressing","020662002921","Newmen's Own Honey Mustard Dressing","4.11","0.0","Market Basket","16 fl oz","16 fl oz","X658.jpg","","2"
"5578","Chips, Cookies & Snacks","Candy & Chocolates","Candy & Chocolate","Snickers","Snickers Fun Size Chocolate Candy Bars","","Snickers Fun Size Chocolate Candy Bars","3.09","0.0","Market Basket","11.18 oz","11.18 oz","14919.jpg","","3"
"13283","Breakfast & Dairy","Dairy & Eggs","Butter","Land O' Lakes","Land O Lakes Fresh Buttery Taste Vegetable Oil Spread","","Land O Lakes Fresh Buttery Taste Vegetable Oil Spread","2.69","0.0","Market Basket","15 oz","15 oz","656.jpg","","1"
"8038","Cooking Needs","Canned Food","Soup, Broth & Bouillon","Market Basket","Market Basket Beef Bouillon Cubes","","Market Basket Beef Bouillon Cubes","1.29","0.0","Market Basket","3.4 oz","3.4 oz","Market Basket.jpg","","2"
"30931","Breakfast & Dairy","Dairy & Eggs","Yogurt","Chobani","Chobani Greek Yogurt Strawberry Banana On The Bottom 4 Value Pack ","","Chobani Greek Yogurt Strawberry Banana On The Bottom 4 Value Pack ","4.36","0.0","Market Basket","4 x 5.3 oz","4 x 5.3 oz","X138.jpg","","1"
"8981","Condiments & Dressings","Preserved Dips & Spreads","Spreads","Hershey's","Hershey's Chocolate Syrup","","Hershey's Chocolate Syrup","2.79","0.0","Market Basket","24 oz","24 oz","1593.jpg","","8"
"7399","Cooking Needs","Canned Food","Canned & Jarred Vegetables","Cento","Cento Artichoke Hearts","","Cento Artichoke Hearts","2.79","0.0","Market Basket","14 oz","14 oz","5080.jpg","","9"
"10547","Cooking Needs","Rice & Grains","Instant Food","Old El Paso","Old El Paso Taco Boats, Soft Tortilla","","Old El Paso Taco Boats, Soft Tortilla","3.09","0.0","Market Basket","12 x 5.1 oz","12 x 5.1 oz","17384.jpg","","7"
"35267","Richardson's Farm Ice Cream","Ice Cream","M&M","Richarson's Farm","Richarson's Farm Melts in your Mouth with M&Mï¿½ Ice Cream 16% Butterfat","","Vanilla ice cream with M&Mï¿½ candies","32.99","0.0","Richardson's Farm","3 Gal. Tub","3 Gal. Tub","RichardsonsFarm.jpg","",""
"5187","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","LATE JULY","LATE JULY Snacks Organic Saltine Crackers","","LATE JULY Snacks Organic Saltine Crackers","4.67","0.0","Market Basket","6 oz","6 oz","15159.jpg","","6"
"34471","Frozen Food","Frozen Pizza","Frozen Pizza","Screamin' Sicilian ","Screamin' Sicilian Bessie's Revenge Cheese ","075706151004","Screamin' Sicilian Bessie's Revenge Cheese ","7.49","0.0","Market Basket","20.80 oz","20.80 oz","X4896.jpg","","19"
"31762","Beverages & Juices","Juices & Refrigerated Drinks","Juice & Nectars","Honest","Honest Kids Organic Berry Good Lemonade","657622703828","Honest Kids Organic Berry Good Lemonade","3.74","0.0","Market Basket","59 fl oz","59 fl oz","X2872.jpg","","10"
"4501","Meat & Seafood","Lunch Meat","Ham","Hatfield","Hatfield Classic Boneless Ham Steak","","Hatfield Classic Boneless Ham Steak","2.99","0.0","Market Basket","8 oz","8 oz","17278.jpg","","22"
"34728","Breakfast & Dairy","Bars & Pastries","Granola Bars","Sunbelt Bakery ","Sunbelt Bakery Almond Sweet & Salty  Granola Bars","024300031090","Sunbelt Bakery Almond Sweet & Salty  Granola Bars","3.13","0.0","Market Basket","10.56 oz","10.56 oz","X3788.jpg","","5"
"34009","Cooking Needs","Baking & Cooking","Stuffing Mix","Pepperidge Farm","Pepperidge Farm Sage & Onion CUBED STUFFING Toasted Corn Bread Blended With Selected Seasonings","","Pepperidge Farm Sage & Onion CUBED STUFFING Toasted Corn Bread Blended With Selected Seasonings","3.13","0.0","Market Basket","12 oz","12 oz","X727.jpg","","1"
"34217","Breakfast & Dairy","Bars & Pastries","Chewy Bars","Quaker","Quaker Chewy S'mores ","030000311813","Quaker Chewy S'mores ","3.13","0.0","Market Basket","8 x 0.84 oz","8 x 0.84 oz","X3865.jpg","","5"
"34434","Personal Care","Vitamins & Proteins","Protien Powders","RX","Rx Nut Vanilla Almond Butter","859162007316","Rx Nut Vanilla Almond Butter","1.88","0.0","Market Basket","10 x 1.13 oz","10 x 1.13 oz","X5188.jpg","","3"
"34682","Cooking Needs","Baking & Cooking","Stuffing Mix","Stove Top ","Stove Top TWIN PACK Stuffing Mix For CHICKEN With REAL TURKEY BROTH","","Stove Top TWIN PACK Stuffing Mix For CHICKEN With REAL TURKEY BROTH","4.36","0.0","Market Basket","12 oz","12 oz","X813.jpg","","1"
"31103","Breakfast & Dairy","Dairy & Eggs","Yogurt","Dannon","Dannon Light+Fit Greek Strawberry Naturally & Artifically Flavored ","","Dannon Light+Fit Greek Strawberry Naturally & Artifically Flavored ","3.75","0.0","Market Basket","5.3 oz","5.3 oz","X205.jpg","","1"
"13370","Breakfast & Dairy","Dairy & Eggs","Cream","Market Basket","Market Basket Half And Half","","Market Basket Half And Half","1.49","0.0","Market Basket","16 fl oz","16 fl oz","Market Basket.jpg","","1"
"30055","Meat & Seafood","Packaged Meat & Seafood","Sausage","Alfresco ","Alfresco Sweet Apple With Vermont Maple Syrup Sausage","","Alfresco Sweet Apple With Vermont Maple Syrup Sausage","6.24","0.0","Market Basket","11 oz","11 oz","X4632.jpg","","1"
"355","Kitchen & Cleaning","Food Storage & Kitchen Supplies","Storage Containers","Market Basket","Market Basket Medium Square Containers","","Market Basket Medium Square Containers","2.49","1.0","Market Basket","4 count","4 count","Market Basket.jpg","","12"
"10275","Frozen Food","Ice Cream & Ice","Ice Cream & Ice","Yasso","Yasso Frozen Greek Yogurt, Pistachio Brittle Bars","","Yasso Frozen Greek Yogurt, Pistachio Brittle Bars","4.89","0.0","Market Basket","4 x 3.5 fl oz","4 x 3.5 fl oz","16078.jpg","","21"
"13298","Breakfast & Dairy","Dairy & Eggs","Butter","Kate's Homemade","Kate's Homemade Butter Unsalted From Maine","","Kate's Homemade Butter Unsalted From Maine","3.29","0.0","Market Basket","8 oz","8 oz","Market Basket.jpg","","1"
"31416","Beverages & Juices","Energy & Sports Drinks","Energy & Sports Drinks","Gatorade","Gatorade Frost Thirst Quencher Glacier Freeze","052000320169","Gatorade Frost Thirst Quencher Glacier Freeze","1.25","0.0","Market Basket","32 fl oz","32 fl oz","X2663.jpg","","10"
"8444","Condiments & Dressings","Marinades, Ketchup & Sauces","Marinades & Meat Preparation","McCormick","McCormick Bag 'n Season Pot Roast Cooking & Seasoning Mix","","McCormick Bag 'n Season Pot Roast Cooking & Seasoning Mix","10.99","0.0","Market Basket","0.81 oz","0.81 oz","15553.jpg","","9"
"572","Laundry & Paper Goods","Laundry","Laundry Detergent","Downy","Downy infusions CALM lavender & Vanilla bean 48 loads Laundry Detergent","","Downy infusions CALM lavender & Vanilla bean 48 loads Laundry Detergent","7.49","1.0","Market Basket","0.96 L","0.96 L","No Image.jpg","","15"
